#SPTOOL_AQMCMAQ,,,,
99005,HC10,9.67E-04,1.42E+02,9.67E-04
99005,HC3,1.67E-03,4.41E+01,1.67E-03
99005,HC5,9.10E-05,7.21E+01,9.10E-05
99005,HCHO,7.34E-08,3.00E+01,7.34E-08
99005,HKET,1.41E-07,7.40E+01,1.41E-07
99005,KET,7.81E-07,8.60E+01,7.81E-07
99005,LIM,8.14E-04,1.36E+02,8.14E-04
99005,MEK,5.33E-07,7.21E+01,5.33E-07
99005,MOH,5.23E-06,3.20E+01,5.23E-06
99005,NAPH,5.53E-06,1.28E+02,5.53E-06
99005,OLI,3.79E-05,7.01E+01,3.79E-05
99005,OLT,6.17E-08,4.20E+01,6.17E-08
99005,ORA1,4.05E-05,4.60E+01,4.05E-05
99005,ORA2,2.35E-05,6.02E+01,2.35E-05
99005,ROCIOXY,3.75E-04,2.47E+02,3.75E-04
99005,ROCP5ALK,2.39E-04,1.98E+02,2.39E-04
99005,ROCP5ARO,1.36E-05,1.90E+02,1.36E-05
99005,ROCP6ALK,6.24E-04,1.84E+02,6.24E-04
99005,ROCP6ARO,6.31E-05,1.76E+02,6.31E-05
99005,ROH,8.75E-04,6.00E+01,8.75E-04
99005,SLOWROC,8.65E-05,7.54E+01,8.65E-05
99005,TOL,2.81E-06,9.21E+01,2.81E-06
99005,XYE,1.77E-05,1.06E+02,1.77E-05
99005,XYM,7.06E-05,1.06E+02,7.06E-05
1007,ROCP6ALK,3.75E-01,1.84E+02,3.75E-01
1007,HC10,1.07E-01,1.42E+02,1.07E-01
1007,NAPH,1.67E-01,1.28E+02,1.67E-01
1007,XYM,8.89E-02,1.06E+02,8.89E-02
1007,ROCP1ALK,3.94E-02,3.81E+02,3.94E-02
1007,ROCP6ARO,1.12E-01,1.76E+02,1.12E-01
1007,ROCIOXY,2.38E-02,2.47E+02,2.38E-02
1007,ROCP5ALK,3.12E-02,1.98E+02,3.12E-02
1007,OLT,5.62E-02,4.20E+01,5.62E-02
95820,XYE,5.18E-04,1.06E+02,5.18E-04
95820,HC10,4.77E-01,1.42E+02,4.77E-01
95820,XYM,2.11E-03,1.06E+02,2.11E-03
95820,OLT,1.18E-03,4.20E+01,1.18E-03
95820,HC5,8.46E-04,7.21E+01,8.46E-04
95820,NAPH,7.94E-04,1.28E+02,7.94E-04
95820,ACT,2.15E-03,5.80E+01,2.15E-03
95820,BEN,5.94E-06,7.81E+01,5.94E-06
95820,ROCP6ARO,1.60E-03,1.76E+02,1.60E-03
95820,SLOWROC,1.55E-04,7.54E+01,1.55E-04
95820,EOH,1.34E-03,4.61E+01,1.34E-03
95820,HC3,5.40E-03,4.41E+01,5.40E-03
95820,ROH,4.82E-06,6.00E+01,4.82E-06
95820,MOH,7.40E-04,3.20E+01,7.40E-04
95820,KET,2.56E-04,8.60E+01,2.56E-04
95820,ROCP6ALK,3.62E-01,1.84E+02,3.62E-01
95820,ROCP5ARO,5.78E-04,1.90E+02,5.78E-04
95820,TOL,1.17E-03,9.21E+01,1.17E-03
95820,ROCP3ALK,4.04E-05,2.97E+02,4.04E-05
95820,ROCP4ALK,1.31E-03,2.55E+02,1.31E-03
95820,ROCP5ALK,1.41E-01,1.98E+02,1.41E-01
95820,API,4.02E-04,1.36E+02,4.02E-04
95820,ROCIOXY,8.77E-05,2.47E+02,8.77E-05
95820,LIM,7.33E-05,1.36E+02,7.33E-05
95829,ROCP5ALK,2.71E-01,1.98E+02,2.71E-01
95829,ROCP6ALK,1.88E-01,1.84E+02,1.88E-01
95829,ROCP4ALK,1.38E-01,2.55E+02,1.38E-01
95829,XYE,6.98E-02,1.06E+02,6.98E-02
95829,ROCP6ARO,6.76E-02,1.76E+02,6.76E-02
95829,ROCP5ARO,7.48E-02,1.90E+02,7.48E-02
95829,ROCIOXY,5.33E-02,2.47E+02,5.33E-02
95829,HC10,4.62E-02,1.42E+02,4.62E-02
95829,NAPH,2.91E-02,1.28E+02,2.91E-02
95829,ROCP3ALK,3.27E-02,2.97E+02,3.27E-02
95829,ROCP2ALK,1.31E-02,3.39E+02,1.31E-02
95829,ROCN2ALK,5.31E-03,4.23E+02,5.31E-03
95829,ROCP1ALK,5.87E-03,3.81E+02,5.87E-03
95829,ROCP0ALK,3.12E-03,3.95E+02,3.12E-03
95829,ROCN1ALK,2.04E-03,4.09E+02,2.04E-03
95830,ROCIOXY,1.37E-01,2.47E+02,1.37E-01
95830,ROCP5ALK,1.17E-01,1.98E+02,1.17E-01
95830,ROCP4ALK,1.39E-01,2.55E+02,1.39E-01
95830,ROCP6ALK,8.25E-02,1.84E+02,8.25E-02
95830,ROCP6ARO,5.49E-02,1.76E+02,5.49E-02
95830,XYE,4.36E-02,1.06E+02,4.36E-02
95830,ROCP3ALK,1.24E-01,2.97E+02,1.24E-01
95830,ROCP5ARO,9.65E-02,1.90E+02,9.65E-02
95830,ROCP2ALK,5.49E-02,3.39E+02,5.49E-02
95830,ROCP1ALK,3.16E-02,3.81E+02,3.16E-02
95830,NAPH,6.04E-02,1.28E+02,6.04E-02
95830,HC10,2.21E-02,1.42E+02,2.21E-02
95830,ROCP0ALK,1.79E-02,3.95E+02,1.79E-02
95830,ROCN2ALK,1.07E-02,4.23E+02,1.07E-02
95830,ROCN1ALK,7.60E-03,4.09E+02,7.60E-03
95831,HC10,2.20E-01,1.42E+02,2.20E-01
95831,XYE,1.55E-01,1.06E+02,1.55E-01
95831,ROCP5ALK,2.22E-01,1.98E+02,2.22E-01
95831,ROCP6ALK,1.32E-01,1.84E+02,1.32E-01
95831,ROCP4ALK,1.06E-01,2.55E+02,1.06E-01
95831,ROCP5ARO,7.63E-02,1.90E+02,7.63E-02
95831,ROCP6ARO,4.08E-02,1.76E+02,4.08E-02
95831,NAPH,3.41E-02,1.28E+02,3.41E-02
95831,ROCP3ALK,1.29E-02,2.97E+02,1.29E-02
95831,ROCP2ALK,3.48E-04,3.39E+02,3.48E-04
95831,ROCP0ALK,4.88E-05,3.95E+02,4.88E-05
95831,ROCP1ALK,2.50E-05,3.81E+02,2.50E-05
95831,ROCN1ALK,7.82E-06,4.09E+02,7.82E-06
95831,ROCN2ALK,2.70E-06,4.23E+02,2.70E-06
95832,HC10,1.85E-01,1.42E+02,1.85E-01
95832,ROCP5ALK,1.56E-01,1.98E+02,1.56E-01
95832,ROCP4ALK,1.37E-01,2.55E+02,1.37E-01
95832,ROCP3ALK,1.22E-01,2.97E+02,1.22E-01
95832,ROCP6ALK,1.31E-01,1.84E+02,1.31E-01
95832,ROCP5ARO,1.11E-01,1.90E+02,1.11E-01
95832,XYE,4.22E-02,1.06E+02,4.22E-02
95832,NAPH,5.92E-02,1.28E+02,5.92E-02
95832,ROCP6ARO,1.65E-02,1.76E+02,1.65E-02
95832,ROCP2ALK,2.34E-02,3.39E+02,2.34E-02
95832,ROCP1ALK,7.23E-03,3.81E+02,7.23E-03
95832,ROCP0ALK,6.90E-03,3.95E+02,6.90E-03
95832,ROCN1ALK,1.25E-03,4.09E+02,1.25E-03
95832,ROCN2ALK,9.87E-04,4.23E+02,9.87E-04
95833,HC10,2.96E-01,1.42E+02,2.96E-01
95833,ROCP5ALK,1.87E-01,1.98E+02,1.87E-01
95833,ROCP6ALK,1.18E-01,1.84E+02,1.18E-01
95833,ROCP6ARO,1.02E-01,1.76E+02,1.02E-01
95833,ROCP5ARO,1.18E-01,1.90E+02,1.18E-01
95833,ROCP4ALK,6.39E-02,2.55E+02,6.39E-02
95833,NAPH,7.46E-02,1.28E+02,7.46E-02
95833,XYE,1.54E-02,1.06E+02,1.54E-02
95833,ROCP3ALK,1.13E-02,2.97E+02,1.13E-02
95833,ROCP2ALK,4.08E-03,3.39E+02,4.08E-03
95833,ROCN2ALK,2.72E-03,4.23E+02,2.72E-03
95833,ROCP1ALK,3.18E-03,3.81E+02,3.18E-03
95833,ROCN1ALK,1.44E-03,4.09E+02,1.44E-03
95833,ROCP0ALK,2.20E-03,3.95E+02,2.20E-03
95834,ROCP6ALK,2.71E-01,1.84E+02,2.71E-01
95834,HC10,1.94E-01,1.42E+02,1.94E-01
95834,ROCP5ALK,1.31E-01,1.98E+02,1.31E-01
95834,ROCP6ARO,7.60E-02,1.76E+02,7.60E-02
95834,ROCP5ARO,1.33E-01,1.90E+02,1.33E-01
95834,ROCP4ALK,5.96E-02,2.55E+02,5.96E-02
95834,NAPH,8.93E-02,1.28E+02,8.93E-02
95834,XYE,2.19E-02,1.06E+02,2.19E-02
95834,ROCP3ALK,1.96E-02,2.97E+02,1.96E-02
95834,ROCP2ALK,3.70E-03,3.39E+02,3.70E-03
95834,ROCP0ALK,1.23E-03,3.95E+02,1.23E-03
95834,ROCP1ALK,9.16E-04,3.81E+02,9.16E-04
95834,ROCN1ALK,2.79E-05,4.09E+02,2.79E-05
95835,ROCP5ALK,2.62E-01,1.98E+02,2.62E-01
95835,ROCP6ALK,1.72E-01,1.84E+02,1.72E-01
95835,ROCP4ALK,1.57E-01,2.55E+02,1.57E-01
95835,XYE,9.94E-02,1.06E+02,9.94E-02
95835,ROCP5ARO,1.42E-01,1.90E+02,1.42E-01
95835,ROCP6ARO,5.26E-02,1.76E+02,5.26E-02
95835,ROCP3ALK,6.94E-02,2.97E+02,6.94E-02
95835,NAPH,2.95E-02,1.28E+02,2.95E-02
95835,ROCN2ALK,4.52E-03,4.23E+02,4.52E-03
95835,ROCP2ALK,4.47E-03,3.39E+02,4.47E-03
95835,ROCP1ALK,3.07E-03,3.81E+02,3.07E-03
95835,ROCN1ALK,1.60E-03,4.09E+02,1.60E-03
95835,ROCP0ALK,1.69E-03,3.95E+02,1.69E-03
95836,ROCP5ALK,3.62E-01,1.98E+02,3.62E-01
95836,ROCP6ALK,2.42E-01,1.84E+02,2.42E-01
95836,ROCP6ARO,1.05E-01,1.76E+02,1.05E-01
95836,ROCP4ALK,9.83E-02,2.55E+02,9.83E-02
95836,XYE,5.98E-02,1.06E+02,5.98E-02
95836,ROCP5ARO,4.61E-02,1.90E+02,4.61E-02
95836,ROCP3ALK,3.26E-02,2.97E+02,3.26E-02
95836,ROCP2ALK,1.92E-02,3.39E+02,1.92E-02
95836,NAPH,1.15E-02,1.28E+02,1.15E-02
95836,ROCP1ALK,7.78E-03,3.81E+02,7.78E-03
95836,ROCN2ALK,6.57E-03,4.23E+02,6.57E-03
95836,ROCP0ALK,5.68E-03,3.95E+02,5.68E-03
95836,ROCN1ALK,3.42E-03,4.09E+02,3.42E-03
95838,EOH,3.68E-01,4.61E+01,3.68E-01
95838,HC3,1.14E-01,4.41E+01,1.14E-01
95838,ROH,2.16E-01,6.00E+01,2.16E-01
95838,ORA2,1.01E-01,6.02E+01,1.01E-01
95838,SLOWROC,7.56E-02,7.54E+01,7.56E-02
95838,MOH,2.61E-02,3.20E+01,2.61E-02
95838,ALD,7.88E-02,5.80E+01,7.88E-02
95838,ACD,1.41E-02,4.40E+01,1.41E-02
95838,HC5,4.83E-03,7.21E+01,4.83E-03
95838,CSL,6.21E-04,1.36E+02,6.21E-04
95838,OLT,5.10E-04,4.20E+01,5.10E-04
95838,ROCIOXY,4.52E-04,2.47E+02,4.52E-04
